D,H,Beta,J,CT,CP,CQ,RPS
5.1,4.6,0.901960784,0.090274966,0.139184186,0.090905721,-0.014476219,317.4596029
5.1,4.6,0.901960784,0.090260028,0.137259088,0.091439586,-0.014562221,317.5121419
5.1,4.6,0.901960784,0.090224119,0.136827436,0.091020907,-0.014494962,317.6385091
5.1,4.6,0.901960784,0.090571411,0.135960114,0.093663364,-0.014914328,316.4205404
5.1,4.6,0.901960784,0.090389051,0.134712985,0.093538205,-0.014894402,317.0589193
5.1,4.6,0.901960784,0.090450099,0.136921073,0.093898931,-0.014952202,316.8449219
5.1,4.6,0.901960784,0.090566212,0.134270817,0.093788478,-0.014935412,316.4387044
5.1,4.6,0.901960784,0.090458547,0.133707529,0.093207274,-0.014841061,316.815332
5.1,4.6,0.901960784,0.090554446,0.135441823,0.092940969,-0.014799929,316.4798177
5.1,4.6,0.901960784,0.09043502,0.137839404,0.092288374,-0.014695623,316.8977539
5.1,4.6,0.901960784,0.090453742,0.13636577,0.093356299,-0.014865568,316.8321615
5.1,4.6,0.901960784,0.090549324,0.135816873,0.093612469,-0.014907278,316.4977214
5.1,4.6,0.901960784,0.090446773,0.137982024,0.093265699,-0.014851687,316.8565755
5.1,4.6,0.901960784,0.090533206,0.136894384,0.094218528,-0.015003141,316.554069
5.1,4.6,0.901960784,0.090574215,0.135479094,0.094388491,-0.015029477,316.4107422
5.1,4.6,0.901960784,0.090550078,0.137158915,0.094492326,-0.01504649,316.4950846
5.1,4.6,0.901960784,0.090447823,0.136990947,0.093460992,-0.014882793,316.8528971
5.1,4.6,0.901960784,0.09054017,0.137324473,0.093045085,-0.014815365,316.5297201
5.1,4.6,0.901960784,0.090704718,0.131545553,0.094428347,-0.015035381,315.9555013
5.1,4.6,0.901960784,0.090534612,0.134340328,0.094156977,-0.014992886,316.5491537
5.1,4.6,0.901960784,0.090539062,0.137074169,0.092138597,-0.014671382,316.5335938
5.1,4.6,0.901960784,0.090559653,0.135136796,0.094080708,-0.014981964,316.4616211
5.1,4.6,0.901960784,0.090526057,0.134871964,0.093616533,-0.014907434,316.579069
5.1,4.6,0.901960784,0.090611494,0.136812263,0.091585406,-0.014582784,316.2805664
5.1,4.6,0.901960784,0.090596706,0.136616412,0.092673488,-0.014757611,316.332194
5.1,4.6,0.901960784,0.090497033,0.136788416,0.091908637,-0.014634557,316.680599
5.1,4.6,0.901960784,0.086184634,0.132900747,0.10201685,-0.016151054,332.5262695
5.1,4.6,0.901960784,0.080838941,0.131339042,0.092540705,-0.014736151,354.5154622
5.1,4.6,0.901960784,0.080955364,0.132136761,0.093703716,-0.014922024,354.0056315
5.1,4.6,0.901960784,0.080987394,0.132003328,0.092788232,-0.014776741,353.865625
5.1,4.6,0.901960784,0.080989577,0.132292533,0.093567042,-0.014899072,353.8560872
5.1,4.6,0.901960784,0.080895371,0.13308825,0.092385604,-0.014710727,354.2681641
5.1,4.6,0.901960784,0.081000009,0.131876565,0.093615593,-0.014907738,353.8105143
5.1,4.6,0.901960784,0.081290563,0.135717059,0.09384785,-0.014945198,352.5458984
5.1,4.6,0.901960784,0.080932256,0.133368633,0.093467003,-0.014884415,354.1067057
5.1,4.6,0.901960784,0.080914717,0.134248257,0.0928693,-0.014787874,354.1834635
5.1,4.6,0.901960784,0.08093175,0.133893369,0.092913912,-0.014795172,354.1089193
5.1,4.6,0.901960784,0.080697275,0.13293827,0.091742589,-0.014607184,355.1378255
5.1,4.6,0.901960784,0.081287471,0.132951773,0.093746741,-0.014927677,352.5593099
5.1,4.6,0.901960784,0.081101921,0.135446616,0.091474584,-0.01456783,353.365918
5.1,4.6,0.901960784,0.08045733,0.131185272,0.090834876,-0.014465238,356.1969401
5.1,4.6,0.901960784,0.080410189,0.134787288,0.090268012,-0.014373064,356.4057617
5.1,4.6,0.901960784,0.081065777,0.135254009,0.091158741,-0.014515096,353.5234701
5.1,4.6,0.901960784,0.081020649,0.133565789,0.09037111,-0.01439019,353.7203776
5.1,4.6,0.901960784,0.080740828,0.1374005,0.091462479,-0.014562916,354.9462565
5.1,4.6,0.901960784,0.081226214,0.131905274,0.092106454,-0.014668066,352.8251953
5.1,4.6,0.901960784,0.081296388,0.13340706,0.092721348,-0.014764915,352.520638
5.1,4.6,0.901960784,0.081112404,0.138438431,0.091358262,-0.01454614,353.3202474
5.1,4.6,0.901960784,0.081393171,0.133512011,0.092793405,-0.014776443,352.1014649
5.1,4.6,0.901960784,0.081405732,0.136122079,0.092578821,-0.014741279,352.0471354
5.1,4.6,0.901960784,0.081438624,0.135209929,0.093588037,-0.014902826,351.9049479
5.1,4.6,0.901960784,0.08173174,0.134195057,0.093237023,-0.014846298,350.6429037
5.1,4.6,0.901960784,0.081460303,0.133659962,0.092645332,-0.014752371,351.8112956
5.1,4.6,0.901960784,0.080930233,0.133546799,0.091443475,-0.014560648,354.1155599
5.1,4.6,0.901960784,0.081498867,0.132001821,0.093845397,-0.014943524,351.6448242
5.1,4.6,0.901960784,0.081529086,0.131869339,0.093265822,-0.014851371,351.5144857
5.1,4.6,0.901960784,0.131170025,0.092760578,0.100472219,-0.016015383,184.4338379
5.1,4.6,0.901960784,0.130002044,0.091327869,0.093089379,-0.014822826,186.0908529
5.1,4.6,0.901960784,0.129978568,0.092493458,0.089765742,-0.014293561,186.1244629
5.1,4.6,0.901960784,0.129988401,0.08857128,0.088916612,-0.014158103,186.1103841
5.1,4.6,0.901960784,0.129985752,0.089681806,0.092030011,-0.014654361,186.1141764
5.1,4.6,0.901960784,0.130023139,0.095480626,0.091764137,-0.014612369,186.0606608
5.1,4.6,0.901960784,0.129995381,0.091409656,0.091110336,-0.014507912,186.1003906
5.1,4.6,0.901960784,0.129993789,0.095729027,0.089844974,-0.014306601,186.1026693
5.1,4.6,0.901960784,0.130028064,0.093740394,0.089490998,-0.014250143,186.0536133
5.1,4.6,0.901960784,0.130096862,0.092916024,0.088648518,-0.014117022,185.9552246
5.1,4.6,0.901960784,0.130261623,0.089687722,0.092484489,-0.014726362,185.7200195
5.1,4.6,0.901960784,0.130025767,0.092787387,0.089809254,-0.014300711,186.056901
5.1,4.6,0.901960784,0.129996495,0.100209181,0.088645178,-0.01411528,186.0987956
5.1,4.6,0.901960784,0.129994165,0.089021726,0.092987614,-0.014806814,186.1021322
5.1,4.6,0.901960784,0.130021331,0.093426738,0.090850186,-0.014466515,186.0632487
5.1,4.6,0.901960784,0.129988162,0.094353675,0.090428343,-0.014399694,186.1107259
5.1,4.6,0.901960784,0.130016565,0.087466251,0.093424244,-0.014876556,186.0700684
5.1,4.6,0.901960784,0.129990868,0.09350695,0.090196875,-0.014362818,186.1068522
5.1,4.6,0.901960784,0.129990311,0.090208666,0.093121697,-0.01482855,186.1076497
5.1,4.6,0.901960784,0.129986161,0.087868707,0.09075166,-0.014450937,186.1135905
5.1,4.6,0.901960784,0.130059649,0.095297529,0.08880007,-0.014139994,186.008431
5.1,4.6,0.901960784,0.130019568,0.090150702,0.091659359,-0.014594759,186.0657715
5.1,4.6,0.901960784,0.130014746,0.091227436,0.092368981,-0.014708084,186.0726725
5.1,4.6,0.901960784,0.129965964,0.090844633,0.090463114,-0.01440511,186.142513
5.1,4.6,0.901960784,0.130011527,0.091295199,0.092509536,-0.014730624,186.0772787
5.1,4.6,0.901960784,0.130030408,0.085598499,0.09326161,-0.01485063,186.0502604
5.1,4.6,0.901960784,0.130001396,0.093750398,0.092063162,-0.014659827,186.0917806
5.1,4.6,0.901960784,0.130028064,0.089814142,0.092902354,-0.014793203,186.0536133
5.1,4.6,0.901960784,0.129980853,0.096303534,0.089365005,-0.014230107,186.1211914
5.1,4.6,0.901960784,0.124662555,0.093815794,0.117242625,-0.018189862,194.0614095
5.1,4.6,0.901960784,0.103744777,0.101231874,0.098617457,-0.015709417,233.1894857
5.1,4.6,0.901960784,0.102566192,0.106009397,0.092728736,-0.014766012,235.8690593
5.1,4.6,0.901960784,0.103180019,0.102581704,0.095278009,-0.015171656,234.4658529
5.1,4.6,0.901960784,0.102758345,0.103672159,0.093826853,-0.014940098,235.4279948
5.1,4.6,0.901960784,0.102927772,0.103233369,0.092459653,-0.014722446,235.0404622
5.1,4.6,0.901960784,0.103251766,0.103249705,0.096485096,-0.015363976,234.3029297
5.1,4.6,0.901960784,0.102481466,0.1063957,0.09248498,-0.01472717,236.0640625
5.1,4.6,0.901960784,0.102946885,0.0990782,0.090675972,-0.014439377,234.9968262
5.1,4.6,0.901960784,0.103158837,0.103790986,0.093158891,-0.01483501,234.5139974
5.1,4.6,0.901960784,0.102868755,0.104062691,0.09393173,-0.014956844,235.1753093
5.1,4.6,0.901960784,0.102928906,0.103150185,0.093259667,-0.014851188,235.0378744
5.1,4.6,0.901960784,0.102987536,0.100113541,0.094014495,-0.014971532,234.904069
5.1,4.6,0.901960784,0.10294081,0.101223519,0.094192396,-0.014998875,235.0106934
5.1,4.6,0.901960784,0.102850141,0.105866241,0.092605155,-0.014747166,235.2178711
5.1,4.6,0.901960784,0.10264616,0.105812796,0.093390687,-0.014870429,235.6853027
5.1,4.6,0.901960784,0.102466842,0.107112258,0.091445651,-0.014562777,236.0977539
5.1,4.6,0.901960784,0.102879207,0.105269317,0.09328971,-0.014855872,235.151416
5.1,4.6,0.901960784,0.102767297,0.101868405,0.091910994,-0.014635383,235.407487
5.1,4.6,0.901960784,0.102730682,0.106889697,0.09165783,-0.014596304,235.49139
5.1,4.6,0.901960784,0.102876879,0.107711512,0.092947447,-0.014802184,235.1567383
5.1,4.6,0.901960784,0.102479622,0.110632624,0.090411417,-0.014397346,236.0683106
5.1,4.6,0.901960784,0.1029466,0.100209063,0.094028155,-0.014969358,234.9974772
5.1,4.6,0.901960784,0.102345107,0.107197392,0.08513727,-0.013559729,236.3785807
5.1,4.6,0.901960784,0.102757841,0.101547959,0.092433076,-0.01471869,235.4291504
5.1,4.6,0.901960784,0.102668416,0.108008395,0.090878652,-0.014473417,235.6342122
5.1,4.6,0.901960784,0.102865601,0.106080086,0.091221278,-0.014527042,235.1825195
5.1,4.6,0.901960784,0.102457716,0.108316402,0.090054478,-0.014340213,236.1187826
5.1,4.6,0.901960784,0.102616559,0.106575589,0.090518266,-0.014414508,235.7532878
5.1,4.6,0.901960784,0.102335975,0.107603185,0.089127149,-0.014192427,236.3996745
5.1,4.6,0.901960784,0.099524985,0.107737991,0.104955896,-0.0164391,243.0765625
5.1,4.6,0.901960784,0.085679051,0.108198226,0.095461222,-0.01520499,282.3583008
5.1,4.6,0.901960784,0.085370718,0.109508584,0.092225844,-0.014687478,283.3780925
5.1,4.6,0.901960784,0.085023139,0.112270496,0.091883236,-0.014631424,284.536556
5.1,4.6,0.901960784,0.085287237,0.111833393,0.092666432,-0.014756395,283.6554688
5.1,4.6,0.901960784,0.085347698,0.109695889,0.094275226,-0.015012685,283.4545247
5.1,4.6,0.901960784,0.085280866,0.111748478,0.093523076,-0.014893795,283.6766602
5.1,4.6,0.901960784,0.084816226,0.115691201,0.089019193,-0.014175191,285.2306966
5.1,4.6,0.901960784,0.08526752,0.114122252,0.092688404,-0.014759859,283.7210612
5.1,4.6,0.901960784,0.084864003,0.115680193,0.089273248,-0.014216776,285.0701172
5.1,4.6,0.901960784,0.085244076,0.115254038,0.091384513,-0.014553076,283.7990885
5.1,4.6,0.901960784,0.085248369,0.111384354,0.093020035,-0.014812975,283.7847982
5.1,4.6,0.901960784,0.085269506,0.110898326,0.093888503,-0.014950158,283.7144531
5.1,4.6,0.901960784,0.085412319,0.109288848,0.093539173,-0.01489567,283.2400716
5.1,4.6,0.901960784,0.085429019,0.111255468,0.092842929,-0.014783451,283.1847005
5.1,4.6,0.901960784,0.085288441,0.112861247,0.091689276,-0.014602996,283.6514649
5.1,4.6,0.901960784,0.08551451,0.11085889,0.094207387,-0.015000682,282.9015951
5.1,4.6,0.901960784,0.085320097,0.10998646,0.093552223,-0.014896923,283.546224
5.1,4.6,0.901960784,0.085340426,0.112623741,0.09279337,-0.01477592,283.4786784
5.1,4.6,0.901960784,0.085506265,0.107123485,0.093835519,-0.014941596,282.9288737
5.1,4.6,0.901960784,0.085360991,0.112673778,0.092908066,-0.01479558,283.4103841
5.1,4.6,0.901960784,0.085575934,0.112160848,0.095308739,-0.015177093,282.6985352
5.1,4.6,0.901960784,0.085606295,0.110674296,0.093711807,-0.014922212,282.5982747
5.1,4.6,0.901960784,0.085466558,0.109517496,0.093723067,-0.014923812,283.060319
5.1,4.6,0.901960784,0.085370885,0.110132669,0.092880666,-0.014790928,283.3775391
5.1,4.6,0.901960784,0.085422961,0.110813481,0.094187016,-0.014999552,283.2047852
5.1,4.6,0.901960784,0.085510259,0.109763829,0.093273853,-0.014852123,282.9156576
5.1,4.6,0.901960784,0.085802878,0.104997091,0.095449368,-0.015199143,281.9508138
5.1,4.6,0.901960784,0.085483545,0.11012136,0.093322136,-0.014861007,283.004069
5.1,4.6,0.901960784,0.085695668,0.107748819,0.094656547,-0.015073292,282.3035482
5.1,4.6,0.901960784,0.083073791,0.108722993,0.105416081,-0.016629788,291.2132813
5.1,4.6,0.901960784,0.074410606,0.11113203,0.095915057,-0.015274392,325.117513
5.1,4.6,0.901960784,0.074323086,0.110312986,0.094160479,-0.014993886,325.5003581
5.1,4.6,0.901960784,0.074234289,0.113412852,0.092222804,-0.014684988,325.8897135
5.1,4.6,0.901960784,0.074217024,0.115432281,0.093546011,-0.01489594,325.9655274
5.1,4.6,0.901960784,0.074178303,0.111897221,0.093281832,-0.014854101,326.1356771
5.1,4.6,0.901960784,0.074250183,0.116571931,0.094977726,-0.015124911,325.8199544
5.1,4.6,0.901960784,0.074298076,0.111414985,0.094032484,-0.014973032,325.6099284
5.1,4.6,0.901960784,0.074313128,0.112231094,0.094747536,-0.015087216,325.5439779
5.1,4.6,0.901960784,0.074449957,0.111504125,0.094636446,-0.015069917,324.9456706
5.1,4.6,0.901960784,0.074295655,0.114163431,0.094048917,-0.014976277,325.6205404
5.1,4.6,0.901960784,0.074246392,0.112721509,0.092246963,-0.014688723,325.8365885
5.1,4.6,0.901960784,0.07442829,0.113232241,0.095428104,-0.015195653,325.0402669
5.1,4.6,0.901960784,0.074374393,0.11049222,0.094480814,-0.015045053,325.2758138
5.1,4.6,0.901960784,0.074338349,0.115527499,0.094886395,-0.015109926,325.4335287
5.1,4.6,0.901960784,0.074288644,0.113845558,0.094287233,-0.015013968,325.6512695
5.1,4.6,0.901960784,0.07435794,0.11432027,0.094299802,-0.015016409,325.3477865
5.1,4.6,0.901960784,0.074454141,0.112221054,0.09514632,-0.015150251,324.9274089
5.1,4.6,0.901960784,0.074328758,0.113874846,0.094919476,-0.015113844,325.4755208
5.1,4.6,0.901960784,0.074398256,0.113058033,0.095162387,-0.015153973,325.1714844
5.1,4.6,0.901960784,0.07430673,0.114585705,0.094047031,-0.014976309,325.5720052
5.1,4.6,0.901960784,0.074438846,0.11267873,0.095006766,-0.015128772,324.9941732
5.1,4.6,0.901960784,0.074427045,0.113372191,0.094125226,-0.014988414,325.0457031
5.1,4.6,0.901960784,0.074319392,0.114310203,0.094178734,-0.014997042,325.5165365
5.1,4.6,0.901960784,0.074567631,0.111312726,0.095633095,-0.015228153,324.4328776
5.1,4.6,0.901960784,0.074206538,0.120003889,0.092426216,-0.014717386,326.0115885
5.1,4.6,0.901960784,0.074276497,0.116231805,0.094149,-0.014991971,325.7045247
5.1,4.6,0.901960784,0.074298745,0.118182638,0.093740845,-0.014927496,325.6069987
5.1,4.6,0.901960784,0.074405116,0.114323336,0.093486343,-0.01488644,325.1415039
5.1,4.6,0.901960784,0.074313975,0.117880088,0.094495476,-0.015047438,325.5402669
5.1,4.6,0.901960784,0.07276139,0.115333656,0.099778146,-0.015805087,332.4866537
5.1,4.6,0.901960784,0.066409819,0.118353582,0.095830297,-0.01526067,364.2863607
5.1,4.6,0.901960784,0.066333965,0.119846487,0.095059274,-0.015137327,364.7029297
5.1,4.6,0.901960784,0.066367155,0.117823372,0.094742824,-0.015086962,364.5205404
5.1,4.6,0.901960784,0.066363356,0.119767173,0.094658879,-0.015073278,364.5414063
5.1,4.6,0.901960784,0.066407522,0.119347201,0.094375897,-0.015028427,364.2989583
5.1,4.6,0.901960784,0.066440887,0.118091322,0.094910434,-0.015113245,364.1160156
5.1,4.6,0.901960784,0.066388806,0.119224254,0.093896179,-0.014951701,364.4016602
5.1,4.6,0.901960784,0.066538378,0.119165722,0.094604069,-0.015064519,363.5825195
5.1,4.6,0.901960784,0.066753504,0.115391069,0.096332447,-0.015339803,362.4108073
5.1,4.6,0.901960784,0.066556523,0.118906553,0.094780401,-0.015091877,363.4833984
5.1,4.6,0.901960784,0.066592079,0.119130382,0.095370447,-0.015186515,363.2893229
5.1,4.6,0.901960784,0.066593481,0.118354458,0.095296536,-0.015174267,363.2816732
5.1,4.6,0.901960784,0.06656757,0.116872027,0.095472037,-0.015202449,363.4230794
5.1,4.6,0.901960784,0.066586393,0.118738395,0.094742913,-0.015086607,363.3203451
5.1,4.6,0.901960784,0.066579682,0.117785863,0.09436055,-0.015025935,363.3569662
5.1,4.6,0.901960784,0.066584872,0.119798085,0.094972668,-0.015123214,363.3286458
5.1,4.6,0.901960784,0.066488589,0.119989124,0.093241346,-0.014847418,363.8547852
5.1,4.6,0.901960784,0.066603448,0.117207346,0.093604465,-0.014905545,363.2273112
5.1,4.6,0.901960784,0.066612761,0.116894924,0.094120718,-0.014987253,363.17653
5.1,4.6,0.901960784,0.066721004,0.116070893,0.094294791,-0.015014722,362.5873372
5.1,4.6,0.901960784,0.066557131,0.11659558,0.094291574,-0.015014403,363.4800781
5.1,4.6,0.901960784,0.06685165,0.116548045,0.094537317,-0.015053245,361.8787435
5.1,4.6,0.901960784,0.066986498,0.116893327,0.096089826,-0.015300714,361.1502604
5.1,4.6,0.901960784,0.06686398,0.115996656,0.095183482,-0.015156583,361.8120117
5.1,4.6,0.901960784,0.066806093,0.115103647,0.095447356,-0.015198273,362.1255208
5.1,4.6,0.901960784,0.066908189,0.115048072,0.096329799,-0.015339253,361.5729492
5.1,4.6,0.901960784,0.066783875,0.11582118,0.095306223,-0.015176057,362.2459961
5.1,4.6,0.901960784,0.066689122,0.116440193,0.095030729,-0.015132854,362.7606771
5.1,4.6,0.901960784,0.066856419,0.113636863,0.096018773,-0.015289375,361.8529297
5.1,4.6,0.901960784,0.073797578,0.122970098,0.120198405,-0.009020833,327.8182292
8,4,0.5,0.197647556,0.096697356,0.068216991,0.010862852,110.1894613
8,4,0.5,0.198306754,0.099853052,0.068634165,0.010929572,109.8231771
8,4,0.5,0.196473554,0.094603204,0.066208851,0.010543372,110.8478841
8,4,0.5,0.196907079,0.092579104,0.065936322,0.010499034,110.603833
8,4,0.5,0.197277975,0.099805601,0.067603396,0.010765807,110.3958903
8,4,0.5,0.197463365,0.097828168,0.067304954,0.010717283,110.2922445
8,4,0.5,0.19751605,0.10018495,0.067710486,0.010781729,110.2628255
8,4,0.5,0.197459708,0.097667004,0.067508011,0.010749622,110.2942871
8,4,0.5,0.197107944,0.097812206,0.066994812,0.010669473,110.4911214
8,4,0.5,0.196779812,0.091769215,0.066617413,0.010608201,110.6753662
8,4,0.5,0.196691531,0.09653234,0.066494195,0.010588498,110.7250407
8,4,0.5,0.198724596,0.099886714,0.06830769,0.010877778,109.5922608
8,4,0.5,0.197366027,0.097376843,0.067531202,0.010753165,110.346639
8,4,0.5,0.197634551,0.095234083,0.067597792,0.010763816,110.1967122
8,4,0.5,0.196802227,0.096245191,0.06657362,0.010602151,110.6627604
8,4,0.5,0.197096882,0.091646622,0.066903606,0.010653029,110.4973226
8,4,0.5,0.197095532,0.094817265,0.066866115,0.010647865,110.4980794
8,4,0.5,0.196476352,0.090075352,0.066126033,0.010529288,110.8463053
8,4,0.5,0.196967716,0.093608943,0.066794902,0.010635794,110.5697835
8,4,0.5,0.197894133,0.097433649,0.067810556,0.010798142,110.0521647
8,4,0.5,0.196700841,0.090456029,0.066563996,0.010600072,110.7197998
8,4,0.5,0.196556615,0.09101097,0.066188848,0.010539237,110.8010417
8,4,0.5,0.197047598,0.095733217,0.066646977,0.010611823,110.5249593
8,4,0.5,0.196855791,0.091130503,0.066022242,0.010513203,110.6326497
8,4,0.5,0.19668968,0.094058231,0.066499442,0.010588875,110.7260824
8,4,0.5,0.197253314,0.098334537,0.067175087,0.010696814,110.4096924
8,4,0.5,0.196846046,0.094926955,0.066844316,0.010644218,110.6381266
8,4,0.5,0.196894374,0.096122264,0.06740464,0.01073284,110.6109701
8,4,0.5,0.197290294,0.098241508,0.067305051,0.010717842,110.3889974
8,4,0.5,0.175890222,0.096295725,0.092716725,0.014353622,123.8197184
8,4,0.5,0.154071299,0.110636672,0.069264118,0.011028735,141.354541
8,4,0.5,0.15393659,0.109760401,0.068751839,0.010947065,141.4782389
8,4,0.5,0.153648152,0.105921132,0.068407453,0.010893412,141.7438314
8,4,0.5,0.15413448,0.110547446,0.069630768,0.011089715,141.2965983
8,4,0.5,0.15381368,0.110041135,0.069366598,0.011046069,141.5912923
8,4,0.5,0.154469103,0.111952825,0.070162215,0.011172176,140.9905111
8,4,0.5,0.154493483,0.112398745,0.070138178,0.0111693,140.9682617
8,4,0.5,0.154388651,0.108817855,0.069540501,0.011073505,141.0639811
8,4,0.5,0.154120562,0.109743689,0.069352713,0.011042044,141.3093587
8,4,0.5,0.154422112,0.110968211,0.070129388,0.011167986,141.0334147
8,4,0.5,0.154447101,0.111370521,0.069193212,0.011017661,141.0105957
8,4,0.5,0.15417618,0.109876817,0.069902329,0.011131261,141.2583822
8,4,0.5,0.154227821,0.110858281,0.06934514,0.011042529,141.211084
8,4,0.5,0.154265587,0.110099738,0.069724163,0.01110244,141.1765137
8,4,0.5,0.154490896,0.110520145,0.069763603,0.011109402,140.9706218
8,4,0.5,0.154038132,0.110022741,0.069077838,0.010998526,141.3849772
8,4,0.5,0.154107498,0.111664243,0.069163628,0.011013625,141.3213379
8,4,0.5,0.154162254,0.111706421,0.069328451,0.011039754,141.2711426
8,4,0.5,0.154235891,0.107987748,0.068982289,0.010984711,141.2036947
8,4,0.5,0.154127822,0.108724087,0.069091221,0.011002132,141.3027018
8,4,0.5,0.153910562,0.10634869,0.068576044,0.010919355,141.5021647
8,4,0.5,0.154246986,0.108801794,0.069034475,0.010993265,141.1935384
8,4,0.5,0.154566134,0.110249504,0.07003359,0.011151796,140.902002
8,4,0.5,0.154321879,0.110576327,0.070021989,0.01114947,141.1250163
8,4,0.5,0.154347032,0.112207928,0.070510599,0.011228141,141.1020182
8,4,0.5,0.154214738,0.108080129,0.069282382,0.011032267,141.2230632
8,4,0.5,0.154599797,0.111729786,0.070856582,0.011283707,140.8713216
8,4,0.5,0.154635512,0.111867139,0.070774774,0.011269795,140.8387858
8,4,0.5,0.154543909,0.112647632,0.070471272,0.011222393,140.9222656
8,4,0.5,0.139767914,0.115869277,0.086065925,0.013477875,155.8202962
8,4,0.5,0.126800791,0.117075297,0.070878084,0.011286818,171.7550619
8,4,0.5,0.127088373,0.120091626,0.071299155,0.011353399,171.3664063
8,4,0.5,0.127053607,0.116032543,0.070889266,0.011288645,171.4132975
8,4,0.5,0.127349731,0.118902724,0.071750919,0.011425282,171.0147135
8,4,0.5,0.127002247,0.118720204,0.071624575,0.011405888,171.4826172
8,4,0.5,0.127492109,0.118005582,0.071430666,0.011374453,170.8237305
8,4,0.5,0.127185966,0.118893801,0.071840748,0.011439634,171.2349121
8,4,0.5,0.126875563,0.11702578,0.070678346,0.011254629,171.6538412
8,4,0.5,0.126892684,0.117211084,0.070404113,0.011211111,171.6306803
8,4,0.5,0.12703754,0.114609062,0.071091669,0.011320747,171.4349772
8,4,0.5,0.126525957,0.112293192,0.069982553,0.011143699,172.1281413
8,4,0.5,0.126172751,0.109428742,0.069275175,0.011030636,172.6099935
8,4,0.5,0.127162215,0.115535048,0.07049503,0.011225932,171.2668945
8,4,0.5,0.126371952,0.114394659,0.069879615,0.011126743,172.3379069
8,4,0.5,0.126946376,0.117910847,0.070199066,0.011177607,171.5580892
8,4,0.5,0.126972468,0.116536278,0.070627351,0.011246038,171.5228353
8,4,0.5,0.126848705,0.116448956,0.070627147,0.011246428,171.6901856
8,4,0.5,0.126324398,0.11409729,0.069432906,0.011055978,172.4027832
8,4,0.5,0.126895994,0.11650135,0.070155795,0.011171937,171.6262044
8,4,0.5,0.126788103,0.115560203,0.07031222,0.011195993,171.7722494
8,4,0.5,0.126748243,0.112884267,0.069807963,0.011116326,171.8262695
8,4,0.5,0.127437761,0.12060021,0.071702666,0.011418411,170.896582
8,4,0.5,0.127132881,0.115643573,0.07093007,0.011295268,171.3064128
8,4,0.5,0.126959312,0.116696818,0.070715109,0.011260684,171.5406087
8,4,0.5,0.127343925,0.118896381,0.071730871,0.011422548,171.0225098
8,4,0.5,0.127235926,0.11923845,0.070925269,0.011294284,171.1676758
8,4,0.5,0.127178761,0.11520039,0.070428296,0.01121455,171.2446126
8,4,0.5,0.127082024,0.119379273,0.070502334,0.011225898,171.3749675
8,4,0.5,0.126913265,0.117481036,0.070491889,0.01122483,171.6028483
8,4,0.5,0.120187265,0.116971238,0.080769131,0.012709046,181.2062012
8,4,0.5,0.109503106,0.123315875,0.072912868,0.011610755,198.8863932
8,4,0.5,0.109212904,0.120910462,0.071874478,0.011444828,199.4148763
8,4,0.5,0.109525935,0.123643384,0.072109595,0.011482459,198.8449382
8,4,0.5,0.109467657,0.122027259,0.072108191,0.01148215,198.9507975
8,4,0.5,0.109462132,0.121110636,0.071590126,0.011399439,198.9608399
8,4,0.5,0.109476829,0.121282147,0.072172229,0.01149241,198.9341309
8,4,0.5,0.109441012,0.121060348,0.072002861,0.011465731,198.999235
8,4,0.5,0.109600916,0.122321799,0.072071529,0.011476344,198.708903
8,4,0.5,0.109404182,0.12007897,0.071393703,0.011369177,199.0662272
8,4,0.5,0.109782909,0.123365731,0.072497729,0.011544727,198.3794922
8,4,0.5,0.109809991,0.124409628,0.072236713,0.011502738,198.3305664
8,4,0.5,0.109729901,0.121601579,0.07165424,0.011410116,198.4753255
8,4,0.5,0.109816642,0.123037884,0.072300537,0.011513239,198.3185547
8,4,0.5,0.109871593,0.122483922,0.07218201,0.011494178,198.2193685
8,4,0.5,0.109726238,0.121518584,0.071653153,0.011409773,198.4819499
8,4,0.5,0.109756659,0.122023086,0.071851854,0.011441476,198.4269369
8,4,0.5,0.109679568,0.12275737,0.0716905,0.011415548,198.5664063
8,4,0.5,0.109644078,0.120169581,0.071212869,0.011339837,198.6306803
8,4,0.5,0.110045445,0.124576378,0.072819332,0.011595497,197.9062175
8,4,0.5,0.109592774,0.120116502,0.071334912,0.01135924,198.7236654
8,4,0.5,0.109801368,0.122103651,0.071737761,0.011423426,198.3461426
8,4,0.5,0.109839241,0.122265322,0.07154254,0.01139199,198.2777507
8,4,0.5,0.10991765,0.121306624,0.072283042,0.011510299,198.1363119
8,4,0.5,0.109688973,0.1190641,0.071354151,0.011362574,198.5493815
8,4,0.5,0.10987835,0.121096268,0.07191453,0.011451686,198.2071777
8,4,0.5,0.109780414,0.120121663,0.071479741,0.011382365,198.3840007
8,4,0.5,0.109927185,0.12286615,0.071783289,0.01143077,198.1191244
8,4,0.5,0.109996089,0.123921272,0.072039799,0.011471673,197.9950195
8,4,0.5,0.109947183,0.121387742,0.071615418,0.011403401,198.0830892
8,4,0.5,0.105597222,0.12274682,0.078991073,0.012479757,206.2429037
8,4,0.5,0.096995981,0.124878822,0.072518497,0.011547428,224.5317546
8,4,0.5,0.097046371,0.124561386,0.073054618,0.011633028,224.4151693
8,4,0.5,0.096918391,0.123735681,0.072510416,0.011546181,224.7115072
8,4,0.5,0.097173955,0.123107962,0.073018159,0.011627325,224.1205241
